t,in,2,3
4.316480E-04,-3.113949E-01,-3.4455444E-01,-2.0656525E-01
4.316640E-04,-2.978833E-01,-3.6103394E-01,-2.0870148E-01
4.316800E-04,-3.101666E-01,-3.3478882E-01,-2.0313202E-01
4.316960E-04,-3.034985E-01,-3.3570435E-01,-2.0748077E-01
4.317120E-04,-2.994626E-01,-3.3875610E-01,-2.0679413E-01
4.317280E-04,-2.961285E-01,-3.6011841E-01,-2.0626007E-01
4.317440E-04,-3.108685E-01,-3.5828735E-01,-2.0679413E-01
4.317600E-04,-3.068326E-01,-3.4760620E-01,-2.0626007E-01
4.317760E-04,-3.006909E-01,-3.5828735E-01,-2.0603119E-01
4.317920E-04,-3.034985E-01,-3.6591675E-01,-2.0725189E-01
4.318080E-04,-2.989361E-01,-3.4943726E-01,-2.0626007E-01
4.318240E-04,-2.989361E-01,-3.6713745E-01,-2.0503937E-01
4.318400E-04,-3.029721E-01,-3.5248901E-01,-2.0748077E-01
4.318560E-04,-3.012173E-01,-3.7202026E-01,-2.0656525E-01
4.318720E-04,-2.994626E-01,-3.7781860E-01,-2.0946442E-01
4.318880E-04,-2.956021E-01,-3.2410767E-01,-2.0725189E-01
4.319040E-04,-3.101666E-01,-3.5126831E-01,-2.0679413E-01
4.319200E-04,-2.978833E-01,-3.5828735E-01,-2.0603119E-01
4.319360E-04,-3.063061E-01,-3.3570435E-01,-2.0534454E-01
4.319520E-04,-2.984097E-01,-3.5615112E-01,-2.0824371E-01
4.319680E-04,-3.034985E-01,-3.6011841E-01,-2.0824371E-01
4.319840E-04,-3.034985E-01,-3.4272339E-01,-2.0412384E-01
4.320000E-04,-2.927945E-01,-3.5432007E-01,-2.0458160E-01
4.320160E-04,-2.950757E-01,-3.5615112E-01,-2.0336090E-01
4.320320E-04,-3.034985E-01,-3.5523560E-01,-2.0656525E-01
4.320480E-04,-3.029721E-01,-3.4943726E-01,-2.0580231E-01
4.320640E-04,-2.973568E-01,-3.5920288E-01,-2.0702301E-01
4.320800E-04,-2.956021E-01,-3.4455444E-01,-2.0412384E-01
4.320960E-04,-3.040249E-01,-3.5920288E-01,-2.0481049E-01
4.321120E-04,-2.917416E-01,-3.4150269E-01,-2.0191132E-01
4.321280E-04,-2.973568E-01,-3.3661987E-01,-2.0458160E-01
4.321440E-04,-2.978833E-01,-3.2899048E-01,-2.0290314E-01
4.321600E-04,-3.029721E-01,-3.3875610E-01,-2.0358978E-01
4.321760E-04,-2.984097E-01,-3.3875610E-01,-2.0656525E-01
4.321920E-04,-2.994626E-01,-3.7293579E-01,-2.0481049E-01
4.322080E-04,-3.045514E-01,-3.4852173E-01,-2.0626007E-01
4.322240E-04,-3.022702E-01,-3.6408569E-01,-2.0435272E-01
4.322400E-04,-2.994626E-01,-3.6805298E-01,-2.0381866E-01
4.322560E-04,-2.973568E-01,-3.5340454E-01,-2.0381866E-01
4.322720E-04,-2.956021E-01,-3.4455444E-01,-2.0603119E-01
4.322880E-04,-3.012173E-01,-3.2990601E-01,-2.0336090E-01
4.323040E-04,-2.933209E-01,-3.3570435E-01,-2.0458160E-01
4.323200E-04,-3.006909E-01,-3.4150269E-01,-2.0336090E-01
4.323360E-04,-3.006909E-01,-3.4455444E-01,-2.0259796E-01
4.323520E-04,-2.973568E-01,-3.4150269E-01,-2.0534454E-01
4.323680E-04,-2.966549E-01,-3.5432007E-01,-2.0214020E-01
4.323840E-04,-2.989361E-01,-3.5340454E-01,-2.0259796E-01
4.324000E-04,-3.001645E-01,-3.5920288E-01,-2.0748077E-01
4.324160E-04,-2.984097E-01,-3.7079956E-01,-2.0160614E-01
4.324320E-04,-2.984097E-01,-3.4546997E-01,-1.9969879E-01
4.324480E-04,-3.012173E-01,-3.5615112E-01,-2.0679413E-01
4.324640E-04,-2.978833E-01,-3.5340454E-01,-2.0534454E-01
4.324800E-04,-2.950757E-01,-3.4546997E-01,-2.0557343E-01
4.324960E-04,-2.973568E-01,-3.3173706E-01,-2.0580231E-01
4.325120E-04,-2.978833E-01,-3.5035278E-01,-2.0603119E-01
4.325280E-04,-2.933209E-01,-3.4455444E-01,-2.0534454E-01
4.325440E-04,-2.927945E-01,-3.3784058E-01,-2.0313202E-01
4.325600E-04,-2.882321E-01,-3.4455444E-01,-2.0412384E-01
4.325760E-04,-2.994626E-01,-3.5432007E-01,-2.0458160E-01
4.325920E-04,-3.034985E-01,-3.6011841E-01,-2.0358978E-01
4.326080E-04,-2.984097E-01,-3.6103394E-01,-2.0160614E-01
4.326240E-04,-2.945492E-01,-3.5340454E-01,-2.0557343E-01
4.326400E-04,-2.978833E-01,-3.2593872E-01,-2.0236908E-01
4.326560E-04,-3.001645E-01,-3.3173706E-01,-2.0626007E-01
4.326720E-04,-2.933209E-01,-3.6896851E-01,-2.0336090E-01
4.326880E-04,-3.012173E-01,-3.4058716E-01,-2.0503937E-01
4.327040E-04,-2.966549E-01,-3.2502319E-01,-2.0412384E-01
4.327200E-04,-2.945492E-01,-3.4150269E-01,-2.0214020E-01
4.327360E-04,-3.034985E-01,-3.3784058E-01,-2.0114838E-01
4.327520E-04,-2.917416E-01,-3.4455444E-01,-2.0358978E-01
4.327680E-04,-2.938473E-01,-3.4546997E-01,-2.0236908E-01
4.327840E-04,-2.917416E-01,-3.3875610E-01,-1.9992767E-01
4.328000E-04,-2.978833E-01,-3.5340454E-01,-2.0236908E-01
4.328160E-04,-2.899868E-01,-3.3967163E-01,-2.0458160E-01
4.328320E-04,-3.012173E-01,-3.4363892E-01,-2.0290314E-01
4.328480E-04,-2.922680E-01,-3.6103394E-01,-2.0381866E-01
4.328640E-04,-2.938473E-01,-3.5615112E-01,-2.0435272E-01
4.328800E-04,-2.933209E-01,-3.7202026E-01,-2.0481049E-01
4.328960E-04,-2.966549E-01,-3.4363892E-01,-2.0191132E-01
4.329120E-04,-2.938473E-01,-3.3967163E-01,-2.0358978E-01
4.329280E-04,-2.978833E-01,-3.3295776E-01,-2.0313202E-01
4.329440E-04,-2.910397E-01,-3.2502319E-01,-2.0160614E-01
4.329600E-04,-2.978833E-01,-3.4546997E-01,-2.0038544E-01
4.329760E-04,-2.950757E-01,-3.4943726E-01,-2.0069061E-01
4.329920E-04,-2.973568E-01,-3.6317017E-01,-2.0313202E-01
4.330080E-04,-2.994626E-01,-3.2197144E-01,-2.0313202E-01
4.330240E-04,-2.978833E-01,-3.4852173E-01,-2.0336090E-01
4.330400E-04,-2.910397E-01,-3.5035278E-01,-2.0313202E-01
4.330560E-04,-2.917416E-01,-3.6317017E-01,-2.0091949E-01
4.330720E-04,-2.945492E-01,-3.6317017E-01,-2.0336090E-01
4.330880E-04,-2.961285E-01,-3.3478882E-01,-2.0236908E-01
4.331040E-04,-2.945492E-01,-3.4058716E-01,-2.0358978E-01
4.331200E-04,-2.984097E-01,-3.4363892E-01,-2.0412384E-01
4.331360E-04,-2.917416E-01,-3.6500122E-01,-2.0259796E-01
4.331520E-04,-2.984097E-01,-3.5248901E-01,-2.0435272E-01
4.331680E-04,-2.899868E-01,-3.6408569E-01,-2.0358978E-01
4.331840E-04,-2.910397E-01,-3.5126831E-01,-2.0458160E-01
4.332000E-04,-2.966549E-01,-3.2105591E-01,-1.9992767E-01
4.332160E-04,-2.871792E-01,-3.4363892E-01,-1.9870697E-01
4.332320E-04,-2.889340E-01,-3.5248901E-01,-1.9992767E-01
4.332480E-04,-2.917416E-01,-3.6103394E-01,-2.0435272E-01
4.332640E-04,-2.966549E-01,-3.4638550E-01,-2.0358978E-01
4.332800E-04,-3.034985E-01,-3.5828735E-01,-2.0137726E-01
4.332960E-04,-2.945492E-01,-3.5432007E-01,-1.9916473E-01
4.333120E-04,-2.894604E-01,-3.3875610E-01,-2.0114838E-01
4.333280E-04,-2.927945E-01,-3.4546997E-01,-2.0313202E-01
4.333440E-04,-3.017437E-01,-3.4760620E-01,-2.0191132E-01
4.333600E-04,-2.933209E-01,-3.5035278E-01,-1.9946991E-01
4.333760E-04,-2.927945E-01,-3.5035278E-01,-2.0358978E-01
4.333920E-04,-2.866528E-01,-3.5126831E-01,-2.0503937E-01
4.334080E-04,-2.917416E-01,-3.2990601E-01,-2.0091949E-01
4.334240E-04,-2.922680E-01,-3.5126831E-01,-1.9969879E-01
4.334400E-04,-2.910397E-01,-3.3570435E-01,-2.0137726E-01
4.334560E-04,-2.966549E-01,-3.5035278E-01,-2.0038544E-01
4.334720E-04,-2.956021E-01,-3.4150269E-01,-1.9992767E-01
4.334880E-04,-2.910397E-01,-3.3173706E-01,-2.0091949E-01
4.335040E-04,-2.905133E-01,-3.3478882E-01,-2.0038544E-01
4.335200E-04,-2.889340E-01,-3.5340454E-01,-1.9969879E-01
4.335360E-04,-2.894604E-01,-3.4363892E-01,-1.9916473E-01
4.335520E-04,-2.866528E-01,-3.4363892E-01,-2.0038544E-01
4.335680E-04,-2.917416E-01,-3.4546997E-01,-1.9969879E-01
4.335840E-04,-2.889340E-01,-3.3967163E-01,-1.9992767E-01
4.336000E-04,-2.910397E-01,-3.3295776E-01,-1.9672333E-01
4.336160E-04,-2.956021E-01,-3.2685425E-01,-2.0069061E-01
4.336320E-04,-2.927945E-01,-3.6317017E-01,-1.9969879E-01
4.336480E-04,-2.917416E-01,-3.6408569E-01,-1.9893585E-01
4.336640E-04,-2.910397E-01,-3.4760620E-01,-1.9672333E-01
4.336800E-04,-2.927945E-01,-3.2899048E-01,-1.9481598E-01
4.336960E-04,-2.882321E-01,-3.2685425E-01,-1.9946991E-01
4.337120E-04,-3.006909E-01,-3.6225464E-01,-1.9916473E-01
4.337280E-04,-2.938473E-01,-3.6805298E-01,-2.0091949E-01
4.337440E-04,-2.889340E-01,-3.5828735E-01,-2.0313202E-01
4.337600E-04,-2.917416E-01,-3.5828735E-01,-2.0236908E-01
4.337760E-04,-2.917416E-01,-3.4638550E-01,-2.0015656E-01
4.337920E-04,-2.854245E-01,-3.3967163E-01,-1.9794403E-01
4.338080E-04,-2.917416E-01,-3.5432007E-01,-1.9870697E-01
4.338240E-04,-2.889340E-01,-3.5035278E-01,-2.0038544E-01
4.338400E-04,-2.978833E-01,-3.4363892E-01,-1.9771515E-01
4.338560E-04,-2.910397E-01,-3.5920288E-01,-1.9992767E-01
4.338720E-04,-2.889340E-01,-3.4455444E-01,-1.9794403E-01
4.338880E-04,-2.905133E-01,-3.3967163E-01,-1.9870697E-01
4.339040E-04,-2.899868E-01,-3.3661987E-01,-2.0015656E-01
4.339200E-04,-2.861264E-01,-3.2990601E-01,-2.0702301E-01
4.339360E-04,-2.910397E-01,-3.6591675E-01,-2.0015656E-01
4.339520E-04,-2.945492E-01,-3.3387329E-01,-2.0336090E-01
4.339680E-04,-2.938473E-01,-3.4943726E-01,-2.0236908E-01
4.339840E-04,-2.973568E-01,-3.5248901E-01,-2.0091949E-01
4.340000E-04,-2.910397E-01,-3.2776978E-01,-1.9916473E-01
4.340160E-04,-2.910397E-01,-3.3570435E-01,-1.9702850E-01
4.340320E-04,-2.861264E-01,-3.2990601E-01,-1.9626556E-01
4.340480E-04,-2.927945E-01,-3.6591675E-01,-1.9649445E-01
4.340640E-04,-2.866528E-01,-3.2776978E-01,-1.9969879E-01
4.340800E-04,-2.956021E-01,-3.3478882E-01,-1.9771515E-01
4.340960E-04,-2.882321E-01,-3.2502319E-01,-1.9481598E-01
4.341120E-04,-2.848980E-01,-3.5828735E-01,-1.9603668E-01
4.341280E-04,-2.854245E-01,-3.4943726E-01,-1.9969879E-01
4.341440E-04,-2.820904E-01,-3.0640747E-01,-1.9748627E-01
4.341600E-04,-2.877057E-01,-3.4638550E-01,-1.9725739E-01
4.341760E-04,-2.843716E-01,-3.4272339E-01,-1.9794403E-01
4.341920E-04,-2.877057E-01,-3.4363892E-01,-1.9481598E-01
4.342080E-04,-2.889340E-01,-3.2593872E-01,-2.0015656E-01
4.342240E-04,-2.877057E-01,-3.3082153E-01,-1.9916473E-01
4.342400E-04,-2.882321E-01,-3.4058716E-01,-1.9725739E-01
4.342560E-04,-2.877057E-01,-3.5340454E-01,-1.9771515E-01
4.342720E-04,-2.933209E-01,-3.3173706E-01,-1.9725739E-01
4.342880E-04,-2.905133E-01,-3.4058716E-01,-1.9794403E-01
4.343040E-04,-2.910397E-01,-3.2288696E-01,-1.9702850E-01
4.343200E-04,-2.820904E-01,-3.4455444E-01,-2.0259796E-01
4.343360E-04,-2.899868E-01,-3.2685425E-01,-1.9603668E-01
4.343520E-04,-2.826169E-01,-3.4363892E-01,-1.9550262E-01
4.343680E-04,-2.843716E-01,-3.3082153E-01,-1.9504486E-01
4.343840E-04,-2.861264E-01,-3.3967163E-01,-1.9870697E-01
4.344000E-04,-2.905133E-01,-3.4638550E-01,-1.9946991E-01
4.344160E-04,-2.899868E-01,-3.5920288E-01,-1.9969879E-01
4.344320E-04,-2.843716E-01,-3.4363892E-01,-1.9992767E-01
4.344480E-04,-2.843716E-01,-3.6408569E-01,-1.9725739E-01
4.344640E-04,-2.866528E-01,-3.4455444E-01,-1.9527374E-01
4.344800E-04,-2.894604E-01,-3.3784058E-01,-1.9771515E-01
4.344960E-04,-2.927945E-01,-3.3387329E-01,-1.9725739E-01
4.345120E-04,-2.905133E-01,-3.2685425E-01,-1.9649445E-01
4.345280E-04,-2.843716E-01,-3.3082153E-01,-1.9527374E-01
4.345440E-04,-2.805111E-01,-3.2105591E-01,-1.9916473E-01
4.345600E-04,-2.917416E-01,-3.3875610E-01,-1.9481598E-01
4.345760E-04,-2.854245E-01,-3.4150269E-01,-1.9824921E-01
4.345920E-04,-2.838452E-01,-3.3875610E-01,-1.9527374E-01
4.346080E-04,-2.820904E-01,-3.1800415E-01,-1.9626556E-01
4.346240E-04,-2.882321E-01,-3.3478882E-01,-1.9946991E-01
4.346400E-04,-2.861264E-01,-3.3875610E-01,-1.9649445E-01
4.346560E-04,-2.877057E-01,-3.4852173E-01,-1.9481598E-01
4.346720E-04,-2.905133E-01,-3.3387329E-01,-1.9550262E-01
4.346880E-04,-2.871792E-01,-3.2685425E-01,-1.9550262E-01
4.347040E-04,-2.854245E-01,-3.4150269E-01,-1.9580780E-01
4.347200E-04,-2.905133E-01,-3.2776978E-01,-1.9672333E-01
4.347360E-04,-2.899868E-01,-3.3478882E-01,-1.9824921E-01
4.347520E-04,-2.899868E-01,-3.2502319E-01,-1.9649445E-01
4.347680E-04,-2.805111E-01,-3.4455444E-01,-1.9481598E-01
4.347840E-04,-2.861264E-01,-3.5035278E-01,-1.9382416E-01
4.348000E-04,-2.848980E-01,-3.5340454E-01,-1.9725739E-01
4.348160E-04,-2.899868E-01,-3.5432007E-01,-1.9359528E-01
4.348320E-04,-2.894604E-01,-3.3173706E-01,-1.9336639E-01
4.348480E-04,-2.854245E-01,-3.3387329E-01,-1.9550262E-01
4.348640E-04,-2.848980E-01,-3.4058716E-01,-1.9771515E-01
4.348800E-04,-2.877057E-01,-3.2776978E-01,-1.9725739E-01
4.348960E-04,-2.871792E-01,-3.2105591E-01,-1.9138275E-01
4.349120E-04,-2.889340E-01,-3.4272339E-01,-1.9504486E-01
4.349280E-04,-2.782299E-01,-3.5248901E-01,-1.9428192E-01
4.349440E-04,-2.777035E-01,-3.1434204E-01,-1.9458710E-01
4.349600E-04,-2.889340E-01,-3.2014038E-01,-1.9359528E-01
4.349760E-04,-2.810376E-01,-3.3387329E-01,-1.9428192E-01
4.349920E-04,-2.820904E-01,-3.3967163E-01,-1.9481598E-01
4.350080E-04,-2.848980E-01,-3.2502319E-01,-1.9405304E-01
4.350240E-04,-2.777035E-01,-3.5248901E-01,-1.9481598E-01
4.350400E-04,-2.787564E-01,-3.4852173E-01,-1.9382416E-01
4.350560E-04,-2.815640E-01,-3.6225464E-01,-1.9481598E-01
4.350720E-04,-2.854245E-01,-3.3967163E-01,-1.9458710E-01
4.350880E-04,-2.838452E-01,-3.2899048E-01,-1.9458710E-01
4.351040E-04,-2.882321E-01,-3.2776978E-01,-1.9481598E-01
4.351200E-04,-2.805111E-01,-3.2990601E-01,-1.9504486E-01
4.351360E-04,-2.820904E-01,-3.3570435E-01,-1.9336639E-01
4.351520E-04,-2.820904E-01,-3.4272339E-01,-1.9405304E-01
4.351680E-04,-2.861264E-01,-3.2776978E-01,-1.9336639E-01
4.351840E-04,-2.871792E-01,-3.3173706E-01,-1.9458710E-01
4.352000E-04,-2.877057E-01,-3.4546997E-01,-1.9794403E-01
4.352160E-04,-2.815640E-01,-3.5615112E-01,-1.9580780E-01
4.352320E-04,-2.854245E-01,-3.3387329E-01,-1.9382416E-01
4.352480E-04,-2.871792E-01,-3.2410767E-01,-1.9306122E-01
4.352640E-04,-2.792828E-01,-3.2990601E-01,-1.9237457E-01
4.352800E-04,-2.826169E-01,-3.1312134E-01,-1.9382416E-01
4.352960E-04,-2.838452E-01,-3.3875610E-01,-1.9527374E-01
4.353120E-04,-2.792828E-01,-3.1708862E-01,-1.9382416E-01
4.353280E-04,-2.826169E-01,-3.4058716E-01,-1.9405304E-01
4.353440E-04,-2.877057E-01,-3.2776978E-01,-1.9527374E-01
4.353600E-04,-2.798092E-01,-3.3387329E-01,-1.9382416E-01
4.353760E-04,-2.815640E-01,-3.3387329E-01,-1.9527374E-01
4.353920E-04,-2.787564E-01,-3.3295776E-01,-1.9527374E-01
4.354080E-04,-2.833188E-01,-3.0945923E-01,-1.9725739E-01
4.354240E-04,-2.854245E-01,-3.3784058E-01,-1.9550262E-01
4.354400E-04,-2.889340E-01,-3.3661987E-01,-1.9184052E-01
4.354560E-04,-2.833188E-01,-3.3570435E-01,-1.9649445E-01
4.354720E-04,-2.843716E-01,-3.4150269E-01,-1.9481598E-01
4.354880E-04,-2.787564E-01,-3.2899048E-01,-1.9306122E-01
4.355040E-04,-2.843716E-01,-3.1708862E-01,-1.9016205E-01
4.355200E-04,-2.770016E-01,-3.3784058E-01,-1.9260345E-01
4.355360E-04,-2.833188E-01,-3.3295776E-01,-1.9603668E-01
4.355520E-04,-2.810376E-01,-3.1617310E-01,-1.9580780E-01
4.355680E-04,-2.877057E-01,-3.2288696E-01,-1.9626556E-01
4.355840E-04,-2.741940E-01,-3.2014038E-01,-1.9283234E-01
4.356000E-04,-2.798092E-01,-3.2197144E-01,-1.9283234E-01
4.356160E-04,-2.748959E-01,-3.0640747E-01,-1.9725739E-01
4.356320E-04,-2.810376E-01,-3.4150269E-01,-1.9184052E-01
4.356480E-04,-2.777035E-01,-3.2593872E-01,-1.8993317E-01
4.356640E-04,-2.787564E-01,-3.2990601E-01,-1.9359528E-01
4.356800E-04,-2.843716E-01,-3.5615112E-01,-1.9115387E-01
4.356960E-04,-2.798092E-01,-3.2502319E-01,-1.8939911E-01
4.357120E-04,-2.815640E-01,-3.5340454E-01,-1.9527374E-01
4.357280E-04,-2.764752E-01,-3.2685425E-01,-1.9428192E-01
4.357440E-04,-2.777035E-01,-3.3875610E-01,-1.9580780E-01
4.357600E-04,-2.787564E-01,-3.2776978E-01,-1.9428192E-01
4.357760E-04,-2.798092E-01,-3.2502319E-01,-1.9527374E-01
4.357920E-04,-2.833188E-01,-3.2410767E-01,-1.9138275E-01
4.358080E-04,-2.798092E-01,-3.4272339E-01,-1.9428192E-01
4.358240E-04,-2.798092E-01,-3.2685425E-01,-1.8627106E-01
4.358400E-04,-2.833188E-01,-3.1434204E-01,-1.9237457E-01
4.358560E-04,-2.866528E-01,-3.3570435E-01,-1.9504486E-01
4.358720E-04,-2.759488E-01,-3.3784058E-01,-1.9359528E-01
4.358880E-04,-2.805111E-01,-3.2288696E-01,-1.9306122E-01
4.359040E-04,-2.787564E-01,-3.3082153E-01,-1.9428192E-01
4.359200E-04,-2.770016E-01,-3.0945923E-01,-1.9115387E-01
4.359360E-04,-2.815640E-01,-3.0945923E-01,-1.9626556E-01
4.359520E-04,-2.777035E-01,-3.2776978E-01,-1.9092499E-01
4.359680E-04,-2.843716E-01,-3.4363892E-01,-1.9260345E-01
4.359840E-04,-2.810376E-01,-3.1922485E-01,-1.9481598E-01
4.360000E-04,-2.777035E-01,-3.4546997E-01,-1.9504486E-01
4.360160E-04,-2.810376E-01,-3.3478882E-01,-1.9039093E-01
4.360320E-04,-2.854245E-01,-3.1525757E-01,-1.8970428E-01
4.360480E-04,-2.777035E-01,-3.3967163E-01,-1.9306122E-01
4.360640E-04,-2.792828E-01,-3.2105591E-01,-1.9184052E-01
4.360800E-04,-2.764752E-01,-3.2014038E-01,-1.9428192E-01
4.360960E-04,-2.792828E-01,-3.2014038E-01,-1.9336639E-01
4.361120E-04,-2.815640E-01,-3.2197144E-01,-1.9458710E-01
4.361280E-04,-2.848980E-01,-3.3784058E-01,-1.9039093E-01
4.361440E-04,-2.798092E-01,-3.0457642E-01,-1.9527374E-01
4.361600E-04,-2.759488E-01,-3.3387329E-01,-1.9428192E-01
4.361760E-04,-2.787564E-01,-3.1129028E-01,-1.9061981E-01
4.361920E-04,-2.815640E-01,-3.3295776E-01,-1.9283234E-01
4.362080E-04,-2.792828E-01,-3.2197144E-01,-1.9306122E-01
4.362240E-04,-2.777035E-01,-3.1617310E-01,-1.9061981E-01
4.362400E-04,-2.805111E-01,-3.2410767E-01,-1.9382416E-01
4.362560E-04,-2.764752E-01,-3.3661987E-01,-1.9138275E-01
4.362720E-04,-2.787564E-01,-3.1617310E-01,-1.9527374E-01
4.362880E-04,-2.764752E-01,-3.5248901E-01,-1.8917023E-01
4.363040E-04,-2.748959E-01,-3.1708862E-01,-1.8970428E-01
4.363200E-04,-2.798092E-01,-3.2105591E-01,-1.9138275E-01
4.363360E-04,-2.770016E-01,-3.1220581E-01,-1.9016205E-01
4.363520E-04,-2.777035E-01,-3.2502319E-01,-1.9061981E-01
4.363680E-04,-2.692807E-01,-3.1922485E-01,-1.8970428E-01
4.363840E-04,-2.792828E-01,-3.1617310E-01,-1.9382416E-01
4.364000E-04,-2.770016E-01,-3.3387329E-01,-1.8970428E-01
4.364160E-04,-2.703335E-01,-3.2593872E-01,-1.9428192E-01
4.364320E-04,-2.777035E-01,-3.2899048E-01,-1.9260345E-01
4.364480E-04,-2.826169E-01,-3.3967163E-01,-1.9161163E-01
4.364640E-04,-2.792828E-01,-3.2899048E-01,-1.8970428E-01
4.364800E-04,-2.815640E-01,-3.2502319E-01,-1.9237457E-01
4.364960E-04,-2.685788E-01,-3.3387329E-01,-1.9092499E-01
4.365120E-04,-2.833188E-01,-2.9847290E-01,-1.8871246E-01
4.365280E-04,-2.770016E-01,-3.1800415E-01,-1.8939911E-01
4.365440E-04,-2.815640E-01,-3.3478882E-01,-1.8794952E-01
4.365600E-04,-2.748959E-01,-3.5126831E-01,-1.8917023E-01
4.365760E-04,-2.787564E-01,-3.3082153E-01,-1.9115387E-01
4.365920E-04,-2.713864E-01,-3.4943726E-01,-1.8939911E-01
4.366080E-04,-2.764752E-01,-3.2899048E-01,-1.8871246E-01
4.366240E-04,-2.759488E-01,-3.0640747E-01,-1.9061981E-01
4.366400E-04,-2.798092E-01,-3.3967163E-01,-1.9306122E-01
4.366560E-04,-2.782299E-01,-3.2410767E-01,-1.9237457E-01
4.366720E-04,-2.777035E-01,-3.1525757E-01,-1.9039093E-01
4.366880E-04,-2.820904E-01,-3.1800415E-01,-1.8894135E-01
4.367040E-04,-2.770016E-01,-3.2288696E-01,-1.8970428E-01
4.367200E-04,-2.741940E-01,-3.2685425E-01,-1.9016205E-01
4.367360E-04,-2.726147E-01,-3.1800415E-01,-1.9061981E-01
4.367520E-04,-2.798092E-01,-3.3570435E-01,-1.9138275E-01
4.367680E-04,-2.759488E-01,-3.2593872E-01,-1.9382416E-01
4.367840E-04,-2.848980E-01,-3.2288696E-01,-1.9481598E-01
4.368000E-04,-2.810376E-01,-3.1037476E-01,-1.8970428E-01
4.368160E-04,-2.692807E-01,-3.4272339E-01,-1.9237457E-01
4.368320E-04,-2.748959E-01,-3.2502319E-01,-1.9161163E-01
4.368480E-04,-2.759488E-01,-3.2776978E-01,-1.8848358E-01
4.368640E-04,-2.736676E-01,-3.2776978E-01,-1.8672882E-01
4.368800E-04,-2.713864E-01,-3.2197144E-01,-1.9016205E-01
4.368960E-04,-2.770016E-01,-3.1525757E-01,-1.9016205E-01
4.369120E-04,-2.820904E-01,-3.1708862E-01,-1.9115387E-01
4.369280E-04,-2.782299E-01,-3.1129028E-01,-1.8871246E-01
4.369440E-04,-2.726147E-01,-3.2410767E-01,-1.8749176E-01
4.369600E-04,-2.713864E-01,-2.9664185E-01,-1.8894135E-01
4.369760E-04,-2.692807E-01,-3.2105591E-01,-1.8672882E-01
4.369920E-04,-2.820904E-01,-3.1525757E-01,-1.8695770E-01
4.370080E-04,-2.741940E-01,-3.3570435E-01,-1.9061981E-01
4.370240E-04,-2.782299E-01,-3.3295776E-01,-1.9161163E-01
4.370400E-04,-2.698071E-01,-3.1037476E-01,-1.8772064E-01
4.370560E-04,-2.726147E-01,-3.0640747E-01,-1.8917023E-01
4.370720E-04,-2.764752E-01,-3.2197144E-01,-1.9161163E-01
4.370880E-04,-2.731411E-01,-3.3570435E-01,-1.9336639E-01
4.371040E-04,-2.754223E-01,-3.2105591E-01,-1.9138275E-01
4.371200E-04,-2.770016E-01,-3.3387329E-01,-1.9016205E-01
4.371360E-04,-2.703335E-01,-3.3082153E-01,-1.8505035E-01
4.371520E-04,-2.726147E-01,-3.2990601E-01,-1.8993317E-01
4.371680E-04,-2.826169E-01,-3.2288696E-01,-1.8917023E-01
4.371840E-04,-2.726147E-01,-3.3661987E-01,-1.8794952E-01
4.372000E-04,-2.662976E-01,-3.1617310E-01,-1.8917023E-01
4.372160E-04,-2.770016E-01,-3.4058716E-01,-1.9184052E-01
4.372320E-04,-2.805111E-01,-3.3967163E-01,-1.9039093E-01
4.372480E-04,-2.754223E-01,-3.4638550E-01,-1.8917023E-01
4.372640E-04,-2.662976E-01,-3.3784058E-01,-1.9115387E-01
4.372800E-04,-2.770016E-01,-3.2502319E-01,-1.8527924E-01
4.372960E-04,-2.787564E-01,-3.2990601E-01,-1.8848358E-01
4.373120E-04,-2.748959E-01,-3.4943726E-01,-1.8939911E-01
4.373280E-04,-2.708600E-01,-3.2197144E-01,-1.9161163E-01
4.373440E-04,-2.770016E-01,-3.4058716E-01,-1.9016205E-01
4.373600E-04,-2.777035E-01,-3.1617310E-01,-1.8894135E-01
4.373760E-04,-2.782299E-01,-3.3875610E-01,-1.8970428E-01
4.373920E-04,-2.736676E-01,-3.2990601E-01,-1.9115387E-01
4.374080E-04,-2.741940E-01,-3.4852173E-01,-1.9382416E-01
4.374240E-04,-2.782299E-01,-3.1617310E-01,-1.8993317E-01
4.374400E-04,-2.754223E-01,-3.2410767E-01,-1.8871246E-01
4.374560E-04,-2.708600E-01,-3.2502319E-01,-1.8649994E-01
4.374720E-04,-2.657711E-01,-3.3387329E-01,-1.8917023E-01
4.374880E-04,-2.680523E-01,-3.0732300E-01,-1.8939911E-01
4.375040E-04,-2.736676E-01,-3.4363892E-01,-1.8917023E-01
4.375200E-04,-2.680523E-01,-3.2593872E-01,-1.9039093E-01
4.375360E-04,-2.838452E-01,-3.3967163E-01,-1.8749176E-01
4.375520E-04,-2.619107E-01,-3.1800415E-01,-1.9115387E-01
4.375680E-04,-2.698071E-01,-3.1312134E-01,-1.8749176E-01
4.375840E-04,-2.669995E-01,-3.2502319E-01,-1.8817841E-01
4.376000E-04,-2.731411E-01,-3.1617310E-01,-1.8352448E-01
4.376160E-04,-2.805111E-01,-2.9847290E-01,-1.8283783E-01
4.376320E-04,-2.624371E-01,-3.2288696E-01,-1.8573700E-01
4.376480E-04,-2.698071E-01,-3.3570435E-01,-1.8772064E-01
4.376640E-04,-2.662976E-01,-3.2502319E-01,-1.8695770E-01
4.376800E-04,-2.713864E-01,-3.1617310E-01,-1.8550812E-01
