in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.74E+02,5.370E+04,-6.485E+00,-1.361E+01,1.000E-01
3.75E+02,5.495E+04,-6.502E+00,-1.388E+01,1.000E-01
3.76E+02,5.623E+04,-6.511E+00,-1.417E+01,1.000E-01
3.77E+02,5.754E+04,-6.532E+00,-1.445E+01,1.000E-01
3.78E+02,5.888E+04,-6.543E+00,-1.474E+01,1.000E-01
3.79E+02,6.026E+04,-6.565E+00,-1.508E+01,1.000E-01
3.80E+02,6.166E+04,-6.583E+00,-1.538E+01,1.000E-01
3.81E+02,6.310E+04,-6.620E+00,-1.571E+01,1.000E-01
3.82E+02,6.457E+04,-6.629E+00,-1.600E+01,1.000E-01
3.83E+02,6.607E+04,-6.654E+00,-1.634E+01,1.000E-01
3.84E+02,6.761E+04,-6.674E+00,-1.667E+01,1.000E-01
3.85E+02,6.918E+04,-6.693E+00,-1.703E+01,1.000E-01
3.86E+02,7.079E+04,-6.714E+00,-1.738E+01,1.000E-01
3.87E+02,7.244E+04,-6.742E+00,-1.773E+01,1.000E-01
3.88E+02,7.413E+04,-6.763E+00,-1.810E+01,1.000E-01
3.89E+02,7.586E+04,-6.788E+00,-1.846E+01,1.000E-01
3.90E+02,7.762E+04,-6.815E+00,-1.883E+01,1.000E-01
3.91E+02,7.943E+04,-6.840E+00,-1.920E+01,1.000E-01
3.92E+02,8.128E+04,-6.871E+00,-1.959E+01,1.000E-01
3.93E+02,8.318E+04,-6.898E+00,-1.999E+01,1.000E-01
3.94E+02,8.511E+04,-6.924E+00,-2.038E+01,1.000E-01
3.95E+02,8.710E+04,-6.960E+00,-2.077E+01,1.000E-01
3.96E+02,8.913E+04,-6.988E+00,-2.118E+01,1.000E-01
3.97E+02,9.120E+04,-7.027E+00,-2.159E+01,1.000E-01
3.98E+02,9.333E+04,-7.060E+00,-2.200E+01,1.000E-01
3.99E+02,9.550E+04,-7.094E+00,-2.247E+01,1.000E-01
4.00E+02,9.772E+04,-7.135E+00,-2.290E+01,1.000E-01
4.01E+02,1.000E+05,-7.169E+00,-2.335E+01,1.000E-01
